AAPL,Date
0.06124036759138107,1982-09-17 00:00:00-04:00
0.061671625822782516,1982-09-20 00:00:00-04:00
0.06296534836292267,1982-09-21 00:00:00-04:00
0.06469032913446426,1982-09-22 00:00:00-04:00
0.06469032913446426,1982-09-23 00:00:00-04:00
0.06253413110971451,1982-09-24 00:00:00-04:00
0.06253413110971451,1982-09-27 00:00:00-04:00
0.06339658051729202,1982-09-28 00:00:00-04:00
0.06339658051729202,1982-09-29 00:00:00-04:00
0.06296534836292267,1982-09-30 00:00:00-04:00
0.06382786482572556,1982-10-01 00:00:00-04:00
0.06469032913446426,1982-10-04 00:00:00-04:00
0.06512154638767242,1982-10-05 00:00:00-04:00
0.06986603140830994,1982-10-06 00:00:00-04:00
0.07547216862440109,1982-10-07 00:00:00-04:00
0.08107911050319672,1982-10-08 00:00:00-04:00
0.0828041210770607,1982-10-11 00:00:00-04:00
0.08021661639213562,1982-10-12 00:00:00-04:00
0.08107911050319672,1982-10-13 00:00:00-04:00
0.08151038736104965,1982-10-14 00:00:00-04:00
0.07935413718223572,1982-10-15 00:00:00-04:00
0.08107911050319672,1982-10-18 00:00:00-04:00
0.0828041210770607,1982-10-19 00:00:00-04:00
0.08754776418209076,1982-10-20 00:00:00-04:00
0.08970395475625992,1982-10-21 00:00:00-04:00
0.08927275240421295,1982-10-22 00:00:00-04:00
0.08409783989191055,1982-10-25 00:00:00-04:00
0.08452906459569931,1982-10-26 00:00:00-04:00
0.08668525516986847,1982-10-27 00:00:00-04:00
0.08668525516986847,1982-10-28 00:00:00-04:00
0.08754776418209076,1982-10-29 00:00:00-04:00
0.09229219704866409,1982-11-01 00:00:00-05:00
0.09876088052988052,1982-11-02 00:00:00-05:00
0.10609278827905655,1982-11-03 00:00:00-05:00
0.10695526748895645,1982-11-04 00:00:00-05:00
0.10393654555082321,1982-11-05 00:00:00-05:00
0.09962332993745804,1982-11-08 00:00:00-05:00
0.10307405143976212,1982-11-09 00:00:00-05:00
0.10695526748895645,1982-11-10 00:00:00-05:00
0.11385513097047806,1982-11-11 00:00:00-05:00
0.11169895529747009,1982-11-12 00:00:00-05:00
0.1091114729642868,1982-11-15 00:00:00-05:00
0.10350527614355087,1982-11-16 00:00:00-05:00
0.10824897140264511,1982-11-17 00:00:00-05:00
0.10824897140264511,1982-11-18 00:00:00-05:00
0.10652398318052292,1982-11-19 00:00:00-05:00
0.09703590720891953,1982-11-22 00:00:00-05:00
0.09962332993745804,1982-11-23 00:00:00-05:00
0.10177955031394958,1982-11-24 00:00:00-05:00
0.10005457699298859,1982-11-26 00:00:00-05:00
0.09962332993745804,1982-11-29 00:00:00-05:00
0.10997393727302551,1982-11-30 00:00:00-05:00
0.11213018745183945,1982-12-01 00:00:00-05:00
0.11213018745183945,1982-12-02 00:00:00-05:00
0.10954273492097855,1982-12-03 00:00:00-05:00
0.11558088660240173,1982-12-06 00:00:00-05:00
0.11687464267015457,1982-12-07 00:00:00-05:00
0.1142863780260086,1982-12-08 00:00:00-05:00
0.10868020355701447,1982-12-09 00:00:00-05:00
0.10091706365346909,1982-12-10 00:00:00-05:00
0.09876088052988052,1982-12-13 00:00:00-05:00
0.09789834916591644,1982-12-14 00:00:00-05:00
0.0974671021103859,1982-12-15 00:00:00-05:00
0.0991920754313469,1982-12-16 00:00:00-05:00
0.10393654555082321,1982-12-17 00:00:00-05:00
0.10350527614355087,1982-12-20 00:00:00-05:00
0.10436779260635376,1982-12-21 00:00:00-05:00
0.10738646239042282,1982-12-22 00:00:00-05:00
0.11040513962507248,1982-12-23 00:00:00-05:00
0.11299259215593338,1982-12-27 00:00:00-05:00
0.11213018745183945,1982-12-28 00:00:00-05:00
0.10824897140264511,1982-12-29 00:00:00-05:00
0.10350527614355087,1982-12-30 00:00:00-05:00
0.10307405143976212,1982-12-31 00:00:00-05:00
0.09832960367202759,1983-01-03 00:00:00-05:00
0.10393654555082321,1983-01-04 00:00:00-05:00
0.10436779260635376,1983-01-05 00:00:00-05:00
0.10048579424619675,1983-01-06 00:00:00-05:00
0.09487968683242798,1983-01-07 00:00:00-05:00
0.0991920754313469,1983-01-10 00:00:00-05:00
0.10048579424619675,1983-01-11 00:00:00-05:00
0.10609278827905655,1983-01-12 00:00:00-05:00
0.10609278827905655,1983-01-13 00:00:00-05:00
0.11385513097047806,1983-01-14 00:00:00-05:00
0.11773708462715149,1983-01-17 00:00:00-05:00
0.11514964699745178,1983-01-18 00:00:00-05:00
0.1160120740532875,1983-01-19 00:00:00-05:00
0.12895014882087708,1983-01-20 00:00:00-05:00
0.12895014882087708,1983-01-21 00:00:00-05:00
0.12161835283041,1983-01-24 00:00:00-05:00
0.12636196613311768,1983-01-25 00:00:00-05:00
0.13153772056102753,1983-01-26 00:00:00-05:00
