MSFT,Date
0.21448083221912384,1987-08-12 00:00:00-04:00
0.22091558575630188,1987-08-13 00:00:00-04:00
0.22198781371116638,1987-08-14 00:00:00-04:00
0.22359639406204224,1987-08-17 00:00:00-04:00
0.21984311938285828,1987-08-18 00:00:00-04:00
0.21984311938285828,1987-08-19 00:00:00-04:00
0.22574111819267273,1987-08-20 00:00:00-04:00
0.2294948548078537,1987-08-21 00:00:00-04:00
0.23968252539634705,1987-08-24 00:00:00-04:00
0.24611735343933105,1987-08-25 00:00:00-04:00
0.24772581458091736,1987-08-26 00:00:00-04:00
0.24826186895370483,1987-08-27 00:00:00-04:00
0.2579135298728943,1987-08-28 00:00:00-04:00
0.2546960413455963,1987-08-31 00:00:00-04:00
0.2434357851743698,1987-09-01 00:00:00-04:00
0.24665354192256927,1987-09-02 00:00:00-04:00
0.24718952178955078,1987-09-03 00:00:00-04:00
0.240218847990036,1987-09-04 00:00:00-04:00
0.2391463965177536,1987-09-08 00:00:00-04:00
0.2418273687362671,1987-09-09 00:00:00-04:00
0.2455804944038391,1987-09-10 00:00:00-04:00
0.2493342161178589,1987-09-11 00:00:00-04:00
0.25576886534690857,1987-09-14 00:00:00-04:00
0.252819299697876,1987-09-15 00:00:00-04:00
0.25040656328201294,1987-09-16 00:00:00-04:00
0.24879810214042664,1987-09-17 00:00:00-04:00
0.24665354192256927,1987-09-18 00:00:00-04:00
0.2294948548078537,1987-09-21 00:00:00-04:00
0.2455804944038391,1987-09-22 00:00:00-04:00
0.2584497332572937,1987-09-23 00:00:00-04:00
0.26273900270462036,1987-09-24 00:00:00-04:00
0.2659566104412079,1987-09-25 00:00:00-04:00
0.2745353877544403,1987-09-28 00:00:00-04:00
0.2756084203720093,1987-09-29 00:00:00-04:00
0.2841869592666626,1987-09-30 00:00:00-04:00
0.29383859038352966,1987-10-01 00:00:00-04:00
0.31099733710289,1987-10-02 00:00:00-04:00
0.33887988328933716,1987-10-05 00:00:00-04:00
0.3163597285747528,1987-10-06 00:00:00-04:00
0.31314200162887573,1987-10-07 00:00:00-04:00
0.3088527321815491,1987-10-08 00:00:00-04:00
0.30778029561042786,1987-10-09 00:00:00-04:00
0.3067079484462738,1987-10-12 00:00:00-04:00
0.3142150044441223,1987-10-13 00:00:00-04:00
0.30563557147979736,1987-10-14 00:00:00-04:00
0.30241790413856506,1987-10-15 00:00:00-04:00
0.277753084897995,1987-10-16 00:00:00-04:00
0.19410519301891327,1987-10-19 00:00:00-04:00
0.20590156316757202,1987-10-20 00:00:00-04:00
0.24289965629577637,1987-10-21 00:00:00-04:00
0.22842246294021606,1987-10-22 00:00:00-04:00
0.20697394013404846,1987-10-23 00:00:00-04:00
0.16836734116077423,1987-10-26 00:00:00-05:00
0.17694656550884247,1987-10-27 00:00:00-05:00
0.17694656550884247,1987-10-28 00:00:00-05:00
0.2048291712999344,1987-10-29 00:00:00-05:00
0.21340857446193695,1987-10-30 00:00:00-05:00
0.2155531793832779,1987-11-02 00:00:00-05:00
0.20590156316757202,1987-11-03 00:00:00-05:00
0.20911918580532074,1987-11-04 00:00:00-05:00
0.21662551164627075,1987-11-05 00:00:00-05:00
0.20375683903694153,1987-11-06 00:00:00-05:00
0.201612189412117,1987-11-09 00:00:00-05:00
0.201612189412117,1987-11-10 00:00:00-05:00
0.21019144356250763,1987-11-11 00:00:00-05:00
0.21448083221912384,1987-11-12 00:00:00-05:00
0.20697394013404846,1987-11-13 00:00:00-05:00
0.2048291712999344,1987-11-16 00:00:00-05:00
0.20053991675376892,1987-11-17 00:00:00-05:00
0.20590156316757202,1987-11-18 00:00:00-05:00
0.19839520752429962,1987-11-19 00:00:00-05:00
0.20375683903694153,1987-11-20 00:00:00-05:00
0.2048291712999344,1987-11-23 00:00:00-05:00
0.20375683903694153,1987-11-24 00:00:00-05:00
0.197322279214859,1987-11-25 00:00:00-05:00
0.19410519301891327,1987-11-27 00:00:00-05:00
0.19196058809757233,1987-11-30 00:00:00-05:00
0.18767061829566956,1987-12-01 00:00:00-05:00
0.1887435019016266,1987-12-02 00:00:00-05:00
0.17319349944591522,1987-12-03 00:00:00-05:00
0.18016424775123596,1987-12-04 00:00:00-05:00
0.18552589416503906,1987-12-07 00:00:00-05:00
0.20375683903694153,1987-12-08 00:00:00-05:00
0.19839520752429962,1987-12-09 00:00:00-05:00
0.20375683903694153,1987-12-10 00:00:00-05:00
0.20590156316757202,1987-12-11 00:00:00-05:00
0.21769852936267853,1987-12-14 00:00:00-05:00
0.21984311938285828,1987-12-15 00:00:00-05:00
0.23271183669567108,1987-12-16 00:00:00-05:00
0.22306011617183685,1987-12-17 00:00:00-05:00
0.22306011617183685,1987-12-18 00:00:00-05:00
0.22091558575630188,1987-12-21 00:00:00-05:00
0.22520476579666138,1987-12-22 00:00:00-05:00
0.22842246294021606,1987-12-23 00:00:00-05:00
0.22842246294021606,1987-12-24 00:00:00-05:00
0.21984311938285828,1987-12-28 00:00:00-05:00
0.23378409445285797,1987-12-29 00:00:00-05:00
0.2391463965177536,1987-12-30 00:00:00-05:00
0.23271183669567108,1987-12-31 00:00:00-05:00
0.240218847990036,1988-01-04 00:00:00-05:00
0.24450816214084625,1988-01-05 00:00:00-05:00
0.25094279646873474,1988-01-06 00:00:00-05:00
0.25952214002609253,1988-01-07 00:00:00-05:00
0.240218847990036,1988-01-08 00:00:00-05:00
0.24826186895370483,1988-01-11 00:00:00-05:00
0.2434357851743698,1988-01-12 00:00:00-05:00
0.2434357851743698,1988-01-13 00:00:00-05:00
0.2412910759449005,1988-01-14 00:00:00-05:00
0.24772581458091736,1988-01-15 00:00:00-05:00
0.2455804944038391,1988-01-18 00:00:00-05:00
0.2455804944038391,1988-01-19 00:00:00-05:00
0.23163948953151703,1988-01-20 00:00:00-05:00
0.23592881858348846,1988-01-21 00:00:00-05:00
0.23110337555408478,1988-01-22 00:00:00-05:00
0.2391463965177536,1988-01-25 00:00:00-05:00
0.23378409445285797,1988-01-26 00:00:00-05:00
0.2391463965177536,1988-01-27 00:00:00-05:00
0.24236346781253815,1988-01-28 00:00:00-05:00
0.2391463965177536,1988-01-29 00:00:00-05:00
0.23700186610221863,1988-02-01 00:00:00-05:00
0.2391463965177536,1988-02-02 00:00:00-05:00
0.22627729177474976,1988-02-03 00:00:00-05:00
0.21877075731754303,1988-02-04 00:00:00-05:00
0.22091558575630188,1988-02-05 00:00:00-05:00
0.22198781371116638,1988-02-08 00:00:00-05:00
0.22627729177474976,1988-02-09 00:00:00-05:00
0.2305671125650406,1988-02-10 00:00:00-05:00
0.23485645651817322,1988-02-11 00:00:00-05:00
0.23700186610221863,1988-02-12 00:00:00-05:00
0.24665354192256927,1988-02-16 00:00:00-05:00
0.24665354192256927,1988-02-17 00:00:00-05:00
0.24879810214042664,1988-02-18 00:00:00-05:00
0.2520151734352112,1988-02-19 00:00:00-05:00
0.2520151734352112,1988-02-22 00:00:00-05:00
0.25523218512535095,1988-02-23 00:00:00-05:00
0.2568412125110626,1988-02-24 00:00:00-05:00
