QQQE,Date
25.565059661865234,2014-06-11 00:00:00-04:00
25.52931785583496,2014-06-12 00:00:00-04:00
25.43549346923828,2014-06-13 00:00:00-04:00
25.511445999145508,2014-06-16 00:00:00-04:00
25.57847023010254,2014-06-17 00:00:00-04:00
25.730371475219727,2014-06-18 00:00:00-04:00
25.667821884155273,2014-06-19 00:00:00-04:00
25.708030700683594,2014-06-20 00:00:00-04:00
25.685691833496094,2014-06-23 00:00:00-04:00
25.702289581298828,2014-06-24 00:00:00-04:00
25.818920135498047,2014-06-25 00:00:00-04:00
25.778541564941406,2014-06-26 00:00:00-04:00
25.89067840576172,2014-06-27 00:00:00-04:00
25.980396270751953,2014-06-30 00:00:00-04:00
26.29886817932129,2014-07-01 00:00:00-04:00
26.276443481445312,2014-07-02 00:00:00-04:00
26.505207061767578,2014-07-03 00:00:00-04:00
26.280925750732422,2014-07-07 00:00:00-04:00
26.016279220581055,2014-07-08 00:00:00-04:00
26.164297103881836,2014-07-09 00:00:00-04:00
26.079076766967773,2014-07-10 00:00:00-04:00
26.137388229370117,2014-07-11 00:00:00-04:00
26.262983322143555,2014-07-14 00:00:00-04:00
26.155330657958984,2014-07-15 00:00:00-04:00
26.204673767089844,2014-07-16 00:00:00-04:00
25.859281539916992,2014-07-17 00:00:00-04:00
26.204673767089844,2014-07-18 00:00:00-04:00
26.070104598999023,2014-07-21 00:00:00-04:00
26.271949768066406,2014-07-22 00:00:00-04:00
26.276443481445312,2014-07-23 00:00:00-04:00
26.321298599243164,2014-07-24 00:00:00-04:00
26.204673767089844,2014-07-25 00:00:00-04:00
26.258499145507812,2014-07-28 00:00:00-04:00
26.271949768066406,2014-07-29 00:00:00-04:00
26.31232261657715,2014-07-30 00:00:00-04:00
25.868257522583008,2014-07-31 00:00:00-04:00
25.751625061035156,2014-08-01 00:00:00-04:00
25.948993682861328,2014-08-04 00:00:00-04:00
25.738174438476562,2014-08-05 00:00:00-04:00
25.769575119018555,2014-08-06 00:00:00-04:00
25.58565902709961,2014-08-07 00:00:00-04:00
25.859281539916992,2014-08-08 00:00:00-04:00
25.993850708007812,2014-08-11 00:00:00-04:00
25.935544967651367,2014-08-12 00:00:00-04:00
26.159818649291992,2014-08-13 00:00:00-04:00
26.321298599243164,2014-08-14 00:00:00-04:00
26.47829246520996,2014-08-15 00:00:00-04:00
26.635284423828125,2014-08-18 00:00:00-04:00
26.738454818725586,2014-08-19 00:00:00-04:00
26.819198608398438,2014-08-20 00:00:00-04:00
26.792278289794922,2014-08-21 00:00:00-04:00
26.881990432739258,2014-08-22 00:00:00-04:00
26.953763961791992,2014-08-25 00:00:00-04:00
27.007591247558594,2014-08-26 00:00:00-04:00
27.01656150817871,2014-08-27 00:00:00-04:00
26.985158920288086,2014-08-28 00:00:00-04:00
27.05692481994629,2014-08-29 00:00:00-04:00
27.133182525634766,2014-09-02 00:00:00-04:00
27.164583206176758,2014-09-03 00:00:00-04:00
27.151123046875,2014-09-04 00:00:00-04:00
27.276721954345703,2014-09-05 00:00:00-04:00
27.28569221496582,2014-09-08 00:00:00-04:00
27.030014038085938,2014-09-09 00:00:00-04:00
27.15561294555664,2014-09-10 00:00:00-04:00
27.146638870239258,2014-09-11 00:00:00-04:00
26.99861717224121,2014-09-12 00:00:00-04:00
26.751914978027344,2014-09-15 00:00:00-04:00
26.980674743652344,2014-09-16 00:00:00-04:00
27.092809677124023,2014-09-17 00:00:00-04:00
27.236358642578125,2014-09-18 00:00:00-04:00
27.15561294555664,2014-09-19 00:00:00-04:00
26.850589752197266,2014-09-22 00:00:00-04:00
26.6920223236084,2014-09-23 00:00:00-04:00
27.01994514465332,2014-09-24 00:00:00-04:00
26.579723358154297,2014-09-25 00:00:00-04:00
26.804323196411133,2014-09-26 00:00:00-04:00
26.741432189941406,2014-09-29 00:00:00-04:00
26.72796058654785,2014-09-30 00:00:00-04:00
26.26526641845703,2014-10-01 00:00:00-04:00
26.27425765991211,2014-10-02 00:00:00-04:00
26.6471004486084,2014-10-03 00:00:00-04:00
26.53480339050293,2014-10-06 00:00:00-04:00
26.166440963745117,2014-10-07 00:00:00-04:00
26.59319305419922,2014-10-08 00:00:00-04:00
26.049654006958008,2014-10-09 00:00:00-04:00
25.389320373535156,2014-10-10 00:00:00-04:00
24.976043701171875,2014-10-13 00:00:00-04:00
25.020959854125977,2014-10-14 00:00:00-04:00
24.967056274414062,2014-10-15 00:00:00-04:00
24.940109252929688,2014-10-16 00:00:00-04:00
25.227598190307617,2014-10-17 00:00:00-04:00
25.555524826049805,2014-10-20 00:00:00-04:00
26.251792907714844,2014-10-21 00:00:00-04:00
26.000244140625,2014-10-22 00:00:00-04:00
26.42249870300293,2014-10-23 00:00:00-04:00
26.683040618896484,2014-10-24 00:00:00-04:00
26.678539276123047,2014-10-27 00:00:00-04:00
27.078346252441406,2014-10-28 00:00:00-04:00
26.975027084350586,2014-10-29 00:00:00-04:00
27.069355010986328,2014-10-30 00:00:00-04:00
27.563493728637695,2014-10-31 00:00:00-04:00
27.608407974243164,2014-11-03 00:00:00-05:00
27.523061752319336,2014-11-04 00:00:00-05:00
27.61739730834961,2014-11-05 00:00:00-05:00
27.78360939025879,2014-11-06 00:00:00-05:00
27.73418426513672,2014-11-07 00:00:00-05:00
27.837509155273438,2014-11-10 00:00:00-05:00
27.86895179748535,2014-11-11 00:00:00-05:00
27.891408920288086,2014-11-12 00:00:00-05:00
27.958797454833984,2014-11-13 00:00:00-05:00
28.008211135864258,2014-11-14 00:00:00-05:00
27.981250762939453,2014-11-17 00:00:00-05:00
28.228321075439453,2014-11-18 00:00:00-05:00
28.111528396606445,2014-11-19 00:00:00-05:00
28.17890739440918,2014-11-20 00:00:00-05:00
28.363080978393555,2014-11-21 00:00:00-05:00
28.569721221923828,2014-11-24 00:00:00-05:00
28.6191349029541,2014-11-25 00:00:00-05:00
28.79432487487793,2014-11-26 00:00:00-05:00
28.947052001953125,2014-11-28 00:00:00-05:00
28.67753028869629,2014-12-01 00:00:00-05:00
28.798810958862305,2014-12-02 00:00:00-05:00
28.965028762817383,2014-12-03 00:00:00-05:00
28.830259323120117,2014-12-04 00:00:00-05:00
28.920101165771484,2014-12-05 00:00:00-05:00
28.673036575317383,2014-12-08 00:00:00-05:00
28.75389289855957,2014-12-09 00:00:00-05:00
28.322656631469727,2014-12-10 00:00:00-05:00
28.461902618408203,2014-12-11 00:00:00-05:00
28.21484375,2014-12-12 00:00:00-05:00
28.008211135864258,2014-12-15 00:00:00-05:00
27.707237243652344,2014-12-16 00:00:00-05:00
27.91836166381836,2014-12-17 00:00:00-05:00
28.704483032226562,2014-12-18 00:00:00-05:00
28.83475685119629,2014-12-19 00:00:00-05:00
28.947052001953125,2014-12-22 00:00:00-05:00
28.97590446472168,2014-12-23 00:00:00-05:00
29.016477584838867,2014-12-24 00:00:00-05:00
29.11564064025879,2014-12-26 00:00:00-05:00
29.111135482788086,2014-12-29 00:00:00-05:00
28.935335159301758,2014-12-30 00:00:00-05:00
28.705432891845703,2014-12-31 00:00:00-05:00
28.646835327148438,2015-01-02 00:00:00-05:00
28.223108291625977,2015-01-05 00:00:00-05:00
27.79036521911621,2015-01-06 00:00:00-05:00
28.114917755126953,2015-01-07 00:00:00-05:00
28.65134620666504,2015-01-08 00:00:00-05:00
28.425952911376953,2015-01-09 00:00:00-05:00
28.15549087524414,2015-01-12 00:00:00-05:00
28.056325912475586,2015-01-13 00:00:00-05:00
27.853469848632812,2015-01-14 00:00:00-05:00
27.542436599731445,2015-01-15 00:00:00-05:00
27.979686737060547,2015-01-16 00:00:00-05:00
28.096887588500977,2015-01-20 00:00:00-05:00
28.259170532226562,2015-01-21 00:00:00-05:00
28.69190788269043,2015-01-22 00:00:00-05:00
28.69190788269043,2015-01-23 00:00:00-05:00
28.75051498413086,2015-01-26 00:00:00-05:00
28.308753967285156,2015-01-27 00:00:00-05:00
28.00222396850586,2015-01-28 00:00:00-05:00
28.196054458618164,2015-01-29 00:00:00-05:00
27.79036521911621,2015-01-30 00:00:00-05:00
28.065343856811523,2015-02-02 00:00:00-05:00
28.54766273498535,2015-02-03 00:00:00-05:00
28.4484920501709,2015-02-04 00:00:00-05:00
28.696422576904297,2015-02-05 00:00:00-05:00
28.52061653137207,2015-02-06 00:00:00-05:00
28.39891242980957,2015-02-09 00:00:00-05:00
28.8226375579834,2015-02-10 00:00:00-05:00
28.813623428344727,2015-02-11 00:00:00-05:00
29.250877380371094,2015-02-12 00:00:00-05:00
29.525854110717773,2015-02-13 00:00:00-05:00
29.48076820373535,2015-02-17 00:00:00-05:00
29.48076820373535,2015-02-18 00:00:00-05:00
29.679109573364258,2015-02-19 00:00:00-05:00
29.899995803833008,2015-02-20 00:00:00-05:00
29.79180335998535,2015-02-23 00:00:00-05:00
29.841405868530273,2015-02-24 00:00:00-05:00
29.87295150756836,2015-02-25 00:00:00-05:00
29.927040100097656,2015-02-26 00:00:00-05:00
29.931550979614258,2015-02-27 00:00:00-05:00
30.192996978759766,2015-03-02 00:00:00-05:00
29.990148544311523,2015-03-03 00:00:00-05:00
29.841405868530273,2015-03-04 00:00:00-05:00
29.981130599975586,2015-03-05 00:00:00-05:00
29.566417694091797,2015-03-06 00:00:00-05:00
29.66108512878418,2015-03-09 00:00:00-04:00
29.17875099182129,2015-03-10 00:00:00-04:00
29.11564064025879,2015-03-11 00:00:00-04:00
29.413150787353516,2015-03-12 00:00:00-04:00
29.264406204223633,2015-03-13 00:00:00-04:00
29.68813705444336,2015-03-16 00:00:00-04:00
29.620512008666992,2015-03-17 00:00:00-04:00
29.886472702026367,2015-03-18 00:00:00-04:00
29.972110748291016,2015-03-19 00:00:00-04:00
30.256107330322266,2015-03-20 00:00:00-04:00
30.134401321411133,2015-03-23 00:00:00-04:00
29.97414207458496,2015-03-24 00:00:00-04:00
29.274446487426758,2015-03-25 00:00:00-04:00
29.062280654907227,2015-03-26 00:00:00-04:00
29.355695724487305,2015-03-27 00:00:00-04:00
29.71683692932129,2015-03-30 00:00:00-04:00
29.477582931518555,2015-03-31 00:00:00-04:00
29.21124839782715,2015-04-01 00:00:00-04:00
29.387296676635742,2015-04-02 00:00:00-04:00
29.536272048950195,2015-04-06 00:00:00-04:00
29.581405639648438,2015-04-07 00:00:00-04:00
29.721351623535156,2015-04-08 00:00:00-04:00
29.951580047607422,2015-04-09 00:00:00-04:00
30.073463439941406,2015-04-10 00:00:00-04:00
29.947052001953125,2015-04-13 00:00:00-04:00
29.85226058959961,2015-04-14 00:00:00-04:00
30.059911727905273,2015-04-15 00:00:00-04:00
30.019290924072266,2015-04-16 00:00:00-04:00
29.63558578491211,2015-04-17 00:00:00-04:00
29.933521270751953,2015-04-20 00:00:00-04:00
30.190820693969727,2015-04-21 00:00:00-04:00
30.294649124145508,2015-04-22 00:00:00-04:00
30.398473739624023,2015-04-23 00:00:00-04:00
30.40298843383789,2015-04-24 00:00:00-04:00
30.208877563476562,2015-04-27 00:00:00-04:00
30.17728042602539,2015-04-28 00:00:00-04:00
30.05088233947754,2015-04-29 00:00:00-04:00
29.64009666442871,2015-04-30 00:00:00-04:00
30.059911727905273,2015-05-01 00:00:00-04:00
30.141162872314453,2015-05-04 00:00:00-04:00
29.680727005004883,2015-05-05 00:00:00-04:00
29.52272605895996,2015-05-06 00:00:00-04:00
29.671695709228516,2015-05-07 00:00:00-04:00
29.929004669189453,2015-05-08 00:00:00-04:00
29.879343032836914,2015-05-11 00:00:00-04:00
29.771007537841797,2015-05-12 00:00:00-04:00
29.76649284362793,2015-05-13 00:00:00-04:00
30.141162872314453,2015-05-14 00:00:00-04:00
30.181800842285156,2015-05-15 00:00:00-04:00
30.321733474731445,2015-05-18 00:00:00-04:00
30.249507904052734,2015-05-19 00:00:00-04:00
30.195335388183594,2015-05-20 00:00:00-04:00
30.312719345092773,2015-05-21 00:00:00-04:00
30.312719345092773,2015-05-22 00:00:00-04:00
29.983177185058594,2015-05-26 00:00:00-04:00
30.457162857055664,2015-05-27 00:00:00-04:00
30.375904083251953,2015-05-28 00:00:00-04:00
30.27659797668457,2015-05-29 00:00:00-04:00
30.36237144470215,2015-06-01 00:00:00-04:00
30.28562355041504,2015-06-02 00:00:00-04:00
30.34430694580078,2015-06-03 00:00:00-04:00
30.114078521728516,2015-06-04 00:00:00-04:00
30.16374397277832,2015-06-05 00:00:00-04:00
29.861289978027344,2015-06-08 00:00:00-04:00
29.820653915405273,2015-06-09 00:00:00-04:00
30.199859619140625,2015-06-10 00:00:00-04:00
30.18631362915039,2015-06-11 00:00:00-04:00
29.983177185058594,2015-06-12 00:00:00-04:00
29.843231201171875,2015-06-15 00:00:00-04:00
30.023792266845703,2015-06-16 00:00:00-04:00
30.150203704833984,2015-06-17 00:00:00-04:00
30.574541091918945,2015-06-18 00:00:00-04:00
30.506826400756836,2015-06-19 00:00:00-04:00
30.63772964477539,2015-06-22 00:00:00-04:00
30.575759887695312,2015-06-23 00:00:00-04:00
30.322479248046875,2015-06-24 00:00:00-04:00
30.2727108001709,2015-06-25 00:00:00-04:00
30.023954391479492,2015-06-26 00:00:00-04:00
29.34097671508789,2015-06-29 00:00:00-04:00
29.463098526000977,2015-06-30 00:00:00-04:00
29.567123413085938,2015-07-01 00:00:00-04:00
29.639490127563477,2015-07-02 00:00:00-04:00
29.490232467651367,2015-07-06 00:00:00-04:00
29.634977340698242,2015-07-07 00:00:00-04:00
29.10125160217285,2015-07-08 00:00:00-04:00
29.191715240478516,2015-07-09 00:00:00-04:00
29.567123413085938,2015-07-10 00:00:00-04:00
29.960622787475586,2015-07-13 00:00:00-04:00
30.091794967651367,2015-07-14 00:00:00-04:00
29.992298126220703,2015-07-15 00:00:00-04:00
30.2681941986084,2015-07-16 00:00:00-04:00
30.295337677001953,2015-07-17 00:00:00-04:00
30.277246475219727,2015-07-20 00:00:00-04:00
30.236534118652344,2015-07-21 00:00:00-04:00
30.132511138916016,2015-07-22 00:00:00-04:00
30.13703155517578,2015-07-23 00:00:00-04:00
29.757095336914062,2015-07-24 00:00:00-04:00
29.44047737121582,2015-07-27 00:00:00-04:00
29.797807693481445,2015-07-28 00:00:00-04:00
30.028472900390625,2015-07-29 00:00:00-04:00
30.177724838256836,2015-07-30 00:00:00-04:00
30.132511138916016,2015-07-31 00:00:00-04:00
30.037527084350586,2015-08-03 00:00:00-04:00
30.13703155517578,2015-08-04 00:00:00-04:00
30.367698669433594,2015-08-05 00:00:00-04:00
29.788759231567383,2015-08-06 00:00:00-04:00
29.766136169433594,2015-08-07 00:00:00-04:00
30.123464584350586,2015-08-10 00:00:00-04:00
29.73900032043457,2015-08-11 00:00:00-04:00
29.761611938476562,2015-08-12 00:00:00-04:00
29.67115020751953,2015-08-13 00:00:00-04:00
29.6621150970459,2015-08-14 00:00:00-04:00
29.956111907958984,2015-08-17 00:00:00-04:00
29.752567291259766,2015-08-18 00:00:00-04:00
29.517370223999023,2015-08-19 00:00:00-04:00
28.716793060302734,2015-08-20 00:00:00-04:00
27.7760009765625,2015-08-21 00:00:00-04:00
26.717613220214844,2015-08-24 00:00:00-04:00
26.771886825561523,2015-08-25 00:00:00-04:00
27.64031219482422,2015-08-26 00:00:00-04:00
28.250919342041016,2015-08-27 00:00:00-04:00
28.400175094604492,2015-08-28 00:00:00-04:00
28.14236831665039,2015-08-31 00:00:00-04:00
27.341794967651367,2015-09-01 00:00:00-04:00
27.866464614868164,2015-09-02 00:00:00-04:00
27.875505447387695,2015-09-03 00:00:00-04:00
27.51366424560547,2015-09-04 00:00:00-04:00
28.25996208190918,2015-09-08 00:00:00-04:00
28.002145767211914,2015-09-09 00:00:00-04:00
28.07451820373535,2015-09-10 00:00:00-04:00
28.219255447387695,2015-09-11 00:00:00-04:00
28.097135543823242,2015-09-14 00:00:00-04:00
28.481595993041992,2015-09-15 00:00:00-04:00
28.667043685913086,2015-09-16 00:00:00-04:00
28.63990592956543,2015-09-17 00:00:00-04:00
28.22830581665039,2015-09-18 00:00:00-04:00
28.23735237121582,2015-09-21 00:00:00-04:00
27.681013107299805,2015-09-22 00:00:00-04:00
27.595077514648438,2015-09-23 00:00:00-04:00
27.45939064025879,2015-09-24 00:00:00-04:00
27.323694229125977,2015-09-25 00:00:00-04:00
26.486923217773438,2015-09-28 00:00:00-04:00
26.468839645385742,2015-09-29 00:00:00-04:00
27.074928283691406,2015-09-30 00:00:00-04:00
27.007081985473633,2015-10-01 00:00:00-04:00
27.6041316986084,2015-10-02 00:00:00-04:00
28.097135543823242,2015-10-05 00:00:00-04:00
27.947877883911133,2015-10-06 00:00:00-04:00
28.174030303955078,2015-10-07 00:00:00-04:00
28.40922737121582,2015-10-08 00:00:00-04:00
28.47254753112793,2015-10-09 00:00:00-04:00
28.49968719482422,2015-10-12 00:00:00-04:00
28.196643829345703,2015-10-13 00:00:00-04:00
28.363994598388672,2015-10-14 00:00:00-04:00
28.667043685913086,2015-10-15 00:00:00-04:00
28.757503509521484,2015-10-16 00:00:00-04:00
28.802730560302734,2015-10-19 00:00:00-04:00
28.73940658569336,2015-10-20 00:00:00-04:00
28.558486938476562,2015-10-21 00:00:00-04:00
29.17814826965332,2015-10-22 00:00:00-04:00
29.485715866088867,2015-10-23 00:00:00-04:00
29.45856475830078,2015-10-26 00:00:00-04:00
29.45856475830078,2015-10-27 00:00:00-04:00
29.607830047607422,2015-10-28 00:00:00-04:00
29.44952392578125,2015-10-29 00:00:00-04:00
29.55807113647461,2015-10-30 00:00:00-04:00
29.766136169433594,2015-11-02 00:00:00-05:00
29.88374137878418,2015-11-03 00:00:00-05:00
29.748046875,2015-11-04 00:00:00-05:00
29.680200576782227,2015-11-05 00:00:00-05:00
29.70281219482422,2015-11-06 00:00:00-05:00
29.404294967651367,2015-11-09 00:00:00-05:00
29.350021362304688,2015-11-10 00:00:00-05:00
29.268604278564453,2015-11-11 00:00:00-05:00
28.988176345825195,2015-11-12 00:00:00-05:00
28.51325798034668,2015-11-13 00:00:00-05:00
28.888662338256836,2015-11-16 00:00:00-05:00
28.974611282348633,2015-11-17 00:00:00-05:00
29.3997745513916,2015-11-18 00:00:00-05:00
29.417863845825195,2015-11-19 00:00:00-05:00
29.517370223999023,2015-11-20 00:00:00-05:00
29.42238426208496,2015-11-23 00:00:00-05:00
29.45856475830078,2015-11-24 00:00:00-05:00
29.61236000061035,2015-11-25 00:00:00-05:00
29.6621150970459,2015-11-27 00:00:00-05:00
29.65758514404297,2015-11-30 00:00:00-05:00
29.960622787475586,2015-12-01 00:00:00-05:00
29.761611938476562,2015-12-02 00:00:00-05:00
29.218852996826172,2015-12-03 00:00:00-05:00
29.81137466430664,2015-12-04 00:00:00-05:00
29.802316665649414,2015-12-07 00:00:00-05:00
29.78423500061035,2015-12-08 00:00:00-05:00
29.377159118652344,2015-12-09 00:00:00-05:00
29.549030303955078,2015-12-10 00:00:00-05:00
28.93389892578125,2015-12-11 00:00:00-05:00
28.97008514404297,2015-12-14 00:00:00-05:00
29.377159118652344,2015-12-15 00:00:00-05:00
29.779712677001953,2015-12-16 00:00:00-05:00
29.282169342041016,2015-12-17 00:00:00-05:00
28.834386825561523,2015-12-18 00:00:00-05:00
29.123863220214844,2015-12-21 00:00:00-05:00
29.34286117553711,2015-12-22 00:00:00-05:00
29.564571380615234,2015-12-23 00:00:00-05:00
29.636972427368164,2015-12-24 00:00:00-05:00
29.4967041015625,2015-12-28 00:00:00-05:00
29.894880294799805,2015-12-29 00:00:00-05:00
29.659597396850586,2015-12-30 00:00:00-05:00
29.37453842163086,2015-12-31 00:00:00-05:00
28.795372009277344,2016-01-04 00:00:00-05:00
28.79989242553711,2016-01-05 00:00:00-05:00
28.40172004699707,2016-01-06 00:00:00-05:00
27.673236846923828,2016-01-07 00:00:00-05:00
27.3203067779541,2016-01-08 00:00:00-05:00
27.28411102294922,2016-01-11 00:00:00-05:00
27.596317291259766,2016-01-12 00:00:00-05:00
26.57825469970703,2016-01-13 00:00:00-05:00
27.07145118713379,2016-01-14 00:00:00-05:00
26.26605224609375,2016-01-15 00:00:00-05:00
26.293195724487305,2016-01-19 00:00:00-05:00
26.247941970825195,2016-01-20 00:00:00-05:00
26.32486915588379,2016-01-21 00:00:00-05:00
26.88593292236328,2016-01-22 00:00:00-05:00
26.456087112426758,2016-01-25 00:00:00-05:00
26.790908813476562,2016-01-26 00:00:00-05:00
26.256996154785156,2016-01-27 00:00:00-05:00
26.26605224609375,2016-01-28 00:00:00-05:00
26.962854385375977,2016-01-29 00:00:00-05:00
27.11216926574707,2016-02-01 00:00:00-05:00
26.320344924926758,2016-02-02 00:00:00-05:00
26.388216018676758,2016-02-03 00:00:00-05:00
26.55110740661621,2016-02-04 00:00:00-05:00
25.62805938720703,2016-02-05 00:00:00-05:00
24.84075927734375,2016-02-08 00:00:00-05:00
24.845279693603516,2016-02-09 00:00:00-05:00
25.27060890197754,2016-02-10 00:00:00-05:00
25.017223358154297,2016-02-11 00:00:00-05:00
25.37467384338379,2016-02-12 00:00:00-05:00
25.980985641479492,2016-02-16 00:00:00-05:00
26.596357345581055,2016-02-17 00:00:00-05:00
26.4334659576416,2016-02-18 00:00:00-05:00
26.573728561401367,2016-02-19 00:00:00-05:00
26.999055862426758,2016-02-22 00:00:00-05:00
26.650651931762695,2016-02-23 00:00:00-05:00
26.91761016845703,2016-02-24 00:00:00-05:00
27.14836311340332,2016-02-25 00:00:00-05:00
27.20718765258789,2016-02-26 00:00:00-05:00
27.098600387573242,2016-02-29 00:00:00-05:00
27.723011016845703,2016-03-01 00:00:00-05:00
27.777305603027344,2016-03-02 00:00:00-05:00
27.831602096557617,2016-03-03 00:00:00-05:00
27.822555541992188,2016-03-04 00:00:00-05:00
27.890430450439453,2016-03-07 00:00:00-05:00
27.451526641845703,2016-03-08 00:00:00-05:00
27.596317291259766,2016-03-09 00:00:00-05:00
27.641563415527344,2016-03-10 00:00:00-05:00
28.098562240600586,2016-03-11 00:00:00-05:00
28.152862548828125,2016-03-14 00:00:00-04:00
27.89947509765625,2016-03-15 00:00:00-04:00
28.12571144104004,2016-03-16 00:00:00-04:00
28.17548370361328,2016-03-17 00:00:00-04:00
28.39266586303711,2016-03-18 00:00:00-04:00
28.48316192626953,2016-03-21 00:00:00-04:00
28.54328155517578,2016-03-22 00:00:00-04:00
28.160703659057617,2016-03-23 00:00:00-04:00
28.106042861938477,2016-03-24 00:00:00-04:00
28.083276748657227,2016-03-28 00:00:00-04:00
28.470415115356445,2016-03-29 00:00:00-04:00
28.57972526550293,2016-03-30 00:00:00-04:00
28.625263214111328,2016-03-31 00:00:00-04:00
28.852996826171875,2016-04-01 00:00:00-04:00
28.69813346862793,2016-04-04 00:00:00-04:00
28.415756225585938,2016-04-05 00:00:00-04:00
28.921314239501953,2016-04-06 00:00:00-04:00
28.474973678588867,2016-04-07 00:00:00-04:00
28.4613037109375,2016-04-08 00:00:00-04:00
28.342884063720703,2016-04-11 00:00:00-04:00
28.5205135345459,2016-04-12 00:00:00-04:00
28.98052215576172,2016-04-13 00:00:00-04:00
28.875764846801758,2016-04-14 00:00:00-04:00
28.77556610107422,2016-04-15 00:00:00-04:00
28.985076904296875,2016-04-18 00:00:00-04:00
28.71180534362793,2016-04-19 00:00:00-04:00
28.821109771728516,2016-04-20 00:00:00-04:00
28.852996826171875,2016-04-21 00:00:00-04:00
28.798336029052734,2016-04-22 00:00:00-04:00
28.643484115600586,2016-04-25 00:00:00-04:00
28.707246780395508,2016-04-26 00:00:00-04:00
28.852996826171875,2016-04-27 00:00:00-04:00
28.43397331237793,2016-04-28 00:00:00-04:00
28.014965057373047,2016-04-29 00:00:00-04:00
28.192584991455078,2016-05-02 00:00:00-04:00
27.9329776763916,2016-05-03 00:00:00-04:00
27.641483306884766,2016-05-04 00:00:00-04:00
27.605051040649414,2016-05-05 00:00:00-04:00
27.65060043334961,2016-05-06 00:00:00-04:00
27.791790008544922,2016-05-09 00:00:00-04:00
28.096935272216797,2016-05-10 00:00:00-04:00
27.782676696777344,2016-05-11 00:00:00-04:00
27.691587448120117,2016-05-12 00:00:00-04:00
27.54583740234375,2016-05-13 00:00:00-04:00
27.882877349853516,2016-05-16 00:00:00-04:00
27.641483306884766,2016-05-17 00:00:00-04:00
27.741689682006836,2016-05-18 00:00:00-04:00
27.605051040649414,2016-05-19 00:00:00-04:00
27.95119285583496,2016-05-20 00:00:00-04:00
27.94208335876465,2016-05-23 00:00:00-04:00
28.556949615478516,2016-05-24 00:00:00-04:00
28.67991828918457,2016-05-25 00:00:00-04:00
28.75734519958496,2016-05-26 00:00:00-04:00
28.998733520507812,2016-05-27 00:00:00-04:00
29.117155075073242,2016-05-31 00:00:00-04:00
29.15359115600586,2016-06-01 00:00:00-04:00
29.367664337158203,2016-06-02 00:00:00-04:00
29.22191619873047,2016-06-03 00:00:00-04:00
29.313003540039062,2016-06-06 00:00:00-04:00
29.335783004760742,2016-06-07 00:00:00-04:00
29.244686126708984,2016-06-08 00:00:00-04:00
29.1353759765625,2016-06-09 00:00:00-04:00
28.648042678833008,2016-06-10 00:00:00-04:00
28.4476375579834,2016-06-13 00:00:00-04:00
28.424861907958984,2016-06-14 00:00:00-04:00
28.534175872802734,2016-06-15 00:00:00-04:00
28.397537231445312,2016-06-16 00:00:00-04:00
28.32011604309082,2016-06-17 00:00:00-04:00
28.71180534362793,2016-06-20 00:00:00-04:00
28.595853805541992,2016-06-21 00:00:00-04:00
28.53193473815918,2016-06-22 00:00:00-04:00
29.043231964111328,2016-06-23 00:00:00-04:00
27.838045120239258,2016-06-24 00:00:00-04:00
26.938718795776367,2016-06-27 00:00:00-04:00
27.564132690429688,2016-06-28 00:00:00-04:00
28.184993743896484,2016-06-29 00:00:00-04:00
28.49541664123535,2016-06-30 00:00:00-04:00
28.678020477294922,2016-07-01 00:00:00-04:00
28.303678512573242,2016-07-05 00:00:00-04:00
28.568456649780273,2016-07-06 00:00:00-04:00
28.769323348999023,2016-07-07 00:00:00-04:00
29.280611038208008,2016-07-08 00:00:00-04:00
29.454086303710938,2016-07-11 00:00:00-04:00
29.755388259887695,2016-07-12 00:00:00-04:00
29.705171585083008,2016-07-13 00:00:00-04:00
29.883207321166992,2016-07-14 00:00:00-04:00
29.860382080078125,2016-07-15 00:00:00-04:00
29.956253051757812,2016-07-18 00:00:00-04:00
29.778223037719727,2016-07-19 00:00:00-04:00
30.074941635131836,2016-07-20 00:00:00-04:00
29.988210678100586,2016-07-21 00:00:00-04:00
30.170812606811523,2016-07-22 00:00:00-04:00
30.266677856445312,2016-07-25 00:00:00-04:00
30.499502182006836,2016-07-26 00:00:00-04:00
30.490375518798828,2016-07-27 00:00:00-04:00
30.581674575805664,2016-07-28 00:00:00-04:00
30.394506454467773,2016-07-29 00:00:00-04:00
30.490375518798828,2016-08-01 00:00:00-04:00
30.161684036254883,2016-08-02 00:00:00-04:00
30.262113571166992,2016-08-03 00:00:00-04:00
30.307762145996094,2016-08-04 00:00:00-04:00
30.55885124206543,2016-08-05 00:00:00-04:00
30.449283599853516,2016-08-08 00:00:00-04:00
30.526887893676758,2016-08-09 00:00:00-04:00
30.394506454467773,2016-08-10 00:00:00-04:00
30.613628387451172,2016-08-11 00:00:00-04:00
30.686670303344727,2016-08-12 00:00:00-04:00
30.933177947998047,2016-08-15 00:00:00-04:00
30.70949935913086,2016-08-16 00:00:00-04:00
30.700366973876953,2016-08-17 00:00:00-04:00
30.846446990966797,2016-08-18 00:00:00-04:00
30.901222229003906,2016-08-19 00:00:00-04:00
30.965147018432617,2016-08-22 00:00:00-04:00
31.070146560668945,2016-08-23 00:00:00-04:00
30.746021270751953,2016-08-24 00:00:00-04:00
30.727760314941406,2016-08-25 00:00:00-04:00
30.746021270751953,2016-08-26 00:00:00-04:00
